#Subj:	10841
#Run:	1
#Age:	21
#Gender:	male
#02-May-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
DEV	   1	 181	   8	   0	1.641574e+03	  84	   0	3.994614e-01	3.352864e+01	2573	scram	scram_15.png	
DEV	   1	 182	   8	   0	1.648742e+03	  86	   0	3.116450e-01	2.669449e+01	3597	scram	scram_1.png	
DEV	   1	 183	   8	   0	1.654313e+03	  70	  70	8.315706e-01	5.781281e+01	 246	scram	scram_12.png	
DEV	   1	 184	   8	   0	1.660025e+03	  73	   0	8.204842e-01	5.985162e+01	 287	scram	scram_7.png	
DEV	   1	 185	   8	   0	1.668418e+03	  86	  86	3.207173e-01	2.770300e+01	3479	scram	scram_14.png	
DEV	   1	 186	   8	   0	1.674701e+03	  81	  81	4.392684e-01	3.549148e+01	2221	scram	scram_2.png	
DEV	   1	 187	   8	   0	1.681040e+03	  78	  78	4.755408e-01	3.700449e+01	1948	scram	scram_18.png	
DEV	   1	 188	   8	   0	1.687514e+03	  76	  76	4.669851e-01	3.551111e+01	2009	scram	scram_5.png	
DEV	   1	 189	   8	   0	1.694008e+03	  73	  73	6.705817e-01	4.875705e+01	 889	scram	scram_6.png	
DEV	   1	 190	   8	   0	1.701425e+03	  85	   0	2.883780e-01	2.460838e+01	3898	scram	scram_8.png	
DEV	   1	 191	   8	   0	1.708278e+03	  84	   0	3.804016e-01	3.176641e+01	2766	scram	scram_7.png	
DEV	   1	 192	   8	   0	1.715749e+03	  84	  84	3.266818e-01	2.750409e+01	3402	scram	scram_15.png	
DEV	   1	 193	   8	   0	1.723325e+03	  80	   0	2.950918e-01	2.365012e+01	3812	scram	scram_16.png	
DEV	   1	 194	   8	   0	1.730643e+03	  80	   0	4.302920e-01	3.444358e+01	2295	scram	scram_2.png	
DEV	   1	 195	   8	   0	1.737362e+03	  78	   0	4.795585e-01	3.726616e+01	1920	scram	scram_18.png	
DEV	   1	 196	   8	   0	1.744305e+03	  83	   0	4.004974e-01	3.320285e+01	2563	scram	scram_3.png	
DEV	   1	 197	   8	   0	1.749771e+03	  72	  72	7.341405e-01	5.275640e+01	 621	scram	scram_6.png	
DEV	   1	 198	   8	   0	1.756049e+03	  73	   0	5.572624e-01	4.051276e+01	1443	scram	scram_20.png	
DEV	   1	 199	   8	   0	1.763855e+03	  82	  82	4.576266e-01	3.766032e+01	2078	scram	scram_13.png	
DEV	   1	 200	   8	   0	1.770637e+03	  73	  73	5.541817e-01	4.033258e+01	1460	scram	scram_9.png	
DEV	   1	 201	   8	   0	1.776993e+03	  76	  76	4.724242e-01	3.585621e+01	1970	scram	scram_5.png	
DEV	   1	 202	   8	   0	1.783828e+03	  73	  73	6.604510e-01	4.820491e+01	 934	scram	scram_11.png	
DEV	   1	 203	   8	   0	1.790075e+03	  73	   0	7.031074e-01	5.117658e+01	 749	scram	scram_19.png	
DEV	   1	 204	   8	   0	1.798291e+03	  83	   0	3.194065e-01	2.664453e+01	3496	scram	scram_4.png	
DEV	   1	 205	   8	   0	1.805495e+03	  79	   0	5.144710e-01	4.053972e+01	1692	scram	scram_1.png	
DEV	   1	 206	   8	   0	1.811769e+03	  70	  70	6.969531e-01	4.876172e+01	 775	scram	scram_14.png	
DEV	   1	 207	   8	   0	1.818389e+03	  71	  71	7.095523e-01	5.009312e+01	 722	scram	scram_10.png	
DEV	   1	 208	   8	   0	1.825085e+03	  80	  80	4.904564e-01	3.944387e+01	1846	scram	scram_21.png	
DEV	   1	 209	   8	   0	1.831317e+03	  73	  73	6.124353e-01	4.487471e+01	1158	scram	scram_12.png	
DEV	   1	 210	   8	   0	1.838466e+03	  81	   0	4.712996e-01	3.814145e+01	1978	scram	scram_17.png	
CEVR	   1	 211	   7	   0	1.912844e+03	  81	   0	4.473230e-01	3.610535e+01	3405	happy	happy_21.png	
CEVR	   1	 212	   7	   0	1.918580e+03	 156	 156	2.409302e-01	3.748186e+01	 925	happy	happy_16.png	
CEVR	   1	 213	   7	   0	1.924702e+03	 161	   0	2.313740e-01	3.723137e+01	 703	happy	happy_9.png	
CEVR	   1	 214	   7	   0	1.930285e+03	 161	 161	2.361846e-01	3.794474e+01	 817	happy	happy_10.png	
CEVR	   1	 215	   7	   0	1.936945e+03	 158	   0	2.342619e-01	  37	 772	happy	happy_8.png	
CEVR	   1	 216	   7	   0	1.943343e+03	 155	   0	2.391947e-01	  37	 886	happy	happy_7.png	
CEVR	   1	 217	   7	   0	1.949406e+03	 177	   0	2.061774e-01	3.658765e+01	  19	happy	happy_13.png	
CEVR	   1	 218	   7	   0	1.956315e+03	 121	 121	3.061466e-01	  37	2070	happy	happy_14.png	
CEVR	   1	 219	   7	   0	1.963197e+03	 118	   0	3.046342e-01	3.608610e+01	2049	happy	happy_17.png	
CEVR	   1	 220	   7	   0	1.970991e+03	 121	 121	3.068720e-01	  37	2080	happy	happy_20.png	
CEVR	   1	 221	   7	   0	1.976477e+03	 160	   0	2.280331e-01	3.654393e+01	 621	happy	happy_6.png	
CEVR	   1	 222	   7	   0	1.982765e+03	 119	   0	3.032787e-01	3.609016e+01	2030	happy	happy_1.png	
CEVR	   1	 223	   7	   0	1.989654e+03	 153	   0	2.367892e-01	3.628963e+01	 831	happy	happy_19.png	
CEVR	   1	 224	   7	   0	1.995924e+03	 110	   0	3.308636e-01	3.633827e+01	2386	happy	happy_2.png	
CEVR	   1	 225	   7	   0	2.002606e+03	 147	   0	2.467607e-01	3.625972e+01	1052	happy	happy_11.png	
CEVR	   1	 226	   7	   0	2.011140e+03	  74	   0	4.715950e-01	3.511362e+01	3554	happy	happy_3.png	
CEVR	   1	 227	   7	   0	2.018171e+03	 126	   0	2.974277e-01	3.759486e+01	1946	happy	happy_5.png	
