#Subj:	11188
#Run:	1
#Age:	30
#Gender:	male
#28-Jun-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
IEV	1	227	6	0	1.999875e+03	56	56	6.900635e-01	3.831194e+01	2435	scram	scram_4.png
IEV	1	228	6	0	2.007181e+03	55	55	6.787500e-01	3.704209e+01	2499	scram	scram_6.png
IEV	1	229	6	0	2.014067e+03	55	55	6.861999e-01	3.788973e+01	2457	scram	scram_18.png
IEV	1	230	6	0	2.021567e+03	71	0	6.060744e-01	4.295871e+01	2886	scram	scram_14.png
IEV	1	231	6	0	2.029497e+03	115	0	4.307690e-01	4.969336e+01	3740	scram	scram_12.png
IEV	1	232	6	0	2.036764e+03	20	20	8.679950e-01	1.773101e+01	1006	scram	scram_15.png
IEV	1	233	6	0	2.044689e+03	58	58	6.722889e-01	3.883488e+01	2535	scram	scram_19.png
IEV	1	234	6	0	2.052366e+03	54	54	6.895382e-01	3.696889e+01	2438	scram	scram_5.png
IEV	1	235	6	0	2.059777e+03	59	59	6.778567e-01	3.981586e+01	2504	scram	scram_6.png
IEV	1	236	6	0	2.066345e+03	55	55	6.930303e-01	3.810759e+01	2418	scram	scram_21.png
IEV	1	237	6	0	2.073314e+03	56	0	6.928562e-01	3.881247e+01	2419	scram	scram_11.png
IEV	1	238	6	0	2.079677e+03	45	45	7.284227e-01	3.263972e+01	2207	scram	scram_20.png
IEV	1	239	6	0	2.086680e+03	56	56	6.808883e-01	3.825413e+01	2487	scram	scram_16.png
IEV	1	240	6	0	2.093748e+03	57	57	6.932043e-01	3.948197e+01	2417	scram	scram_10.png
IEV	1	241	6	0	2.100914e+03	51	51	6.944208e-01	3.523364e+01	2410	scram	scram_1.png
IEV	1	242	6	0	2.107866e+03	56	56	6.989144e-01	3.909588e+01	2384	scram	scram_12.png
IEV	1	243	6	0	2.115298e+03	51	51	7.059201e-01	3.579104e+01	2343	scram	scram_14.png
IEV	1	244	6	0	2.122839e+03	120	0	4.261805e-01	5.116902e+01	3762	scram	scram_4.png
IEV	1	245	6	0	2.129988e+03	65	0	6.272063e-01	4.107858e+01	2777	scram	scram_7.png
IEV	1	246	6	0	2.137767e+03	54	0	6.897134e-01	3.695653e+01	2437	scram	scram_8.png
IEV	1	247	6	0	2.144740e+03	44	44	7.272930e-01	3.200201e+01	2214	scram	scram_9.png
IEV	1	248	6	0	2.151607e+03	43	43	7.272930e-01	3.127471e+01	2214	scram	scram_13.png
IEV	1	249	6	0	2.157601e+03	47	47	7.224158e-01	3.383564e+01	2244	scram	scram_2.png
IEV	1	250	6	0	2.164689e+03	47	0	7.211055e-01	3.393670e+01	2252	scram	scram_18.png
IEV	1	251	6	0	2.172075e+03	49	0	7.215974e-01	3.534200e+01	2249	scram	scram_17.png
IEV	1	252	6	0	2.178941e+03	56	0	7.006323e-01	3.897866e+01	2374	scram	scram_3.png
#28-Jun-2013
CEVR	2	253	7	0	1.493374e+01	82	0	4.600355e-01	3.792007e+01	3485	happy	happy_5.png
CEVR	2	254	7	0	2.166235e+01	107	107	3.438662e-01	3.665613e+01	2534	happy	happy_3.png
CEVR	2	255	7	0	2.918917e+01	111	0	3.262787e-01	3.634744e+01	2331	happy	happy_10.png
