#Subj:	11184
#Run:	1
#Age:	24
#Gender:	female
#21-Jun-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
CEV	1	208	5	0	1.727497e+03	49	49	7.897143e-01	3.857943e+01	772	happy	happy_1.png
CEV	1	209	5	0	1.733687e+03	56	56	6.327143e-01	3.573457e+01	1871	happy	happy_20.png
CEV	1	210	5	0	1.741001e+03	67	0	5.685714e-01	3.813714e+01	2320	happy	happy_14.png
IEV	1	211	6	0	1.814553e+03	17	17	8.913885e-01	1.487444e+01	538	scram	scram_1.png
IEV	1	212	6	0	1.820742e+03	24	24	8.765790e-01	2.085946e+01	869	scram	scram_2.png
IEV	1	213	6	0	1.826806e+03	27	27	8.517337e-01	2.328469e+01	1218	scram	scram_20.png
IEV	1	214	6	0	1.832898e+03	35	35	8.269821e-01	2.855348e+01	1476	scram	scram_19.png
IEV	1	215	6	0	1.839339e+03	36	36	7.918166e-01	2.873716e+01	1773	scram	scram_21.png
IEV	1	216	6	0	1.846672e+03	40	0	7.668832e-01	3.096329e+01	1955	scram	scram_16.png
IEV	1	217	6	0	1.853218e+03	44	0	7.330687e-01	3.226869e+01	2178	scram	scram_11.png
IEV	1	218	6	0	1.860120e+03	55	55	6.807104e-01	3.758555e+01	2488	scram	scram_10.png
IEV	1	219	6	0	1.867325e+03	67	0	6.033280e-01	4.070415e+01	2900	scram	scram_9.png
IEV	1	220	6	0	1.874064e+03	73	73	5.896934e-01	4.330243e+01	2969	scram	scram_3.png
IEV	1	221	6	0	1.881706e+03	81	0	5.489646e-01	4.443068e+01	3171	scram	scram_13.png
IEV	1	222	6	0	1.889342e+03	79	0	5.512092e-01	4.375715e+01	3160	scram	scram_15.png
IEV	1	223	6	0	1.897817e+03	95	0	4.940356e-01	4.676138e+01	3437	scram	scram_17.png
IEV	1	224	6	0	1.904685e+03	108	0	4.547888e-01	4.908225e+01	3625	scram	scram_8.png
IEV	1	225	6	0	1.910663e+03	14	14	8.981718e-01	1.260471e+01	244	scram	scram_5.png
IEV	1	226	6	0	1.916536e+03	15	15	8.888888e-01	1.355620e+01	609	scram	scram_7.png
IEV	1	227	6	0	1.922575e+03	20	20	8.960219e-01	1.754131e+01	366	scram	scram_4.png
IEV	1	228	6	0	1.929189e+03	24	24	8.601679e-01	2.051622e+01	1114	scram	scram_6.png
IEV	1	229	6	0	1.935332e+03	24	24	8.702645e-01	2.089023e+01	972	scram	scram_18.png
IEV	1	230	6	0	1.942167e+03	33	0	8.182034e-01	2.698195e+01	1556	scram	scram_14.png
IEV	1	231	6	0	1.948912e+03	26	26	8.376158e-01	2.156939e+01	1372	scram	scram_12.png
IEV	1	232	6	0	1.956497e+03	31	31	8.066270e-01	2.490445e+01	1655	scram	scram_15.png
IEV	1	233	6	0	1.963836e+03	30	30	8.384944e-01	2.482183e+01	1363	scram	scram_19.png
IEV	1	234	6	0	1.970784e+03	23	23	8.697388e-01	2.009352e+01	980	scram	scram_5.png
IEV	1	235	6	0	1.977454e+03	27	27	8.670335e-01	2.306766e+01	1020	scram	scram_6.png
IEV	1	236	6	0	1.983240e+03	24	24	8.773729e-01	2.074183e+01	855	scram	scram_21.png
IEV	1	237	6	0	1.989435e+03	25	25	8.763494e-01	2.176964e+01	873	scram	scram_11.png
IEV	1	238	6	0	1.995434e+03	29	29	8.268755e-01	2.360316e+01	1477	scram	scram_20.png
IEV	1	239	6	0	2.001744e+03	26	26	8.613116e-01	2.208951e+01	1099	scram	scram_16.png
IEV	1	240	6	0	2.008091e+03	27	27	8.701336e-01	2.351886e+01	974	scram	scram_10.png
IEV	1	241	6	0	2.014440e+03	19	19	8.814177e-01	1.659918e+01	779	scram	scram_1.png
IEV	1	242	6	0	2.020928e+03	34	34	8.292004e-01	2.832456e+01	1455	scram	scram_12.png
IEV	1	243	6	0	2.027933e+03	31	31	8.256983e-01	2.538206e+01	1488	scram	scram_14.png
IEV	1	244	6	0	2.034767e+03	51	51	7.054109e-01	3.582833e+01	2346	scram	scram_4.png
IEV	1	245	6	0	2.041804e+03	57	0	6.690329e-01	3.838282e+01	2553	scram	scram_7.png
IEV	1	246	6	0	2.049477e+03	47	0	7.256737e-01	3.430862e+01	2224	scram	scram_8.png
IEV	1	247	6	0	2.056932e+03	81	81	5.458995e-01	4.405091e+01	3186	scram	scram_9.png
IEV	1	248	6	0	2.064408e+03	87	87	5.160501e-01	4.512952e+01	3331	scram	scram_13.png
IEV	1	249	6	0	2.070997e+03	88	88	5.261774e-01	4.616757e+01	3282	scram	scram_2.png
IEV	1	250	6	0	2.078778e+03	93	0	5.054741e-01	4.719886e+01	3382	scram	scram_18.png
IEV	1	251	6	0	2.086857e+03	88	0	5.329761e-01	4.688496e+01	3249	scram	scram_17.png
IEV	1	252	6	0	2.094301e+03	97	0	5.094180e-01	4.955296e+01	3363	scram	scram_3.png
#21-Jun-2013
#21-Jun-2013
#21-Jun-2013
#21-Jun-2013
CEVR	2	253	7	0	1.429314e+01	159	0	2.351553e-01	3.747031e+01	793	happy	happy_5.png
CEVR	2	254	7	0	2.065297e+01	134	0	2.801211e-01	3.756024e+01	1677	happy	happy_3.png
CEVR	2	255	7	0	2.802635e+01	125	125	3.001854e-01	3.760037e+01	1986	happy	happy_10.png
CEVR	2	256	7	0	3.472843e+01	114	114	3.302729e-01	3.766055e+01	2379	happy	happy_1.png
CEVR	2	257	7	0	4.278716e+01	107	107	3.389165e-01	3.632217e+01	2479	happy	happy_9.png
CEVR	2	258	7	0	5.002552e+01	103	0	3.448735e-01	3.562051e+01	2545	happy	happy_7.png
