#Subj:	10959
#Run:	1
#Age:	24
#Gender:	male
#04-Jun-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
IEV	   1	 108	  10	   0	9.713775e+02	  76	  76	5.724889e-01	4.369336e+01	3055	happy	happy_8.png	
IEV	   1	 109	  10	   0	9.767727e+02	  21	  21	8.599370e-01	1.796640e+01	1117	happy	happy_1.png	
IEV	   1	 110	  10	   0	9.836297e+02	  37	  37	8.079518e-01	2.961802e+01	1644	happy	happy_9.png	
IEV	   1	 111	  10	   0	9.908993e+02	 132	   0	4.049579e-01	5.360999e+01	3864	happy	happy_11.png	
IEV	   1	 112	  10	   0	9.977734e+02	  31	  31	8.269821e-01	2.524556e+01	1476	happy	happy_19.png	
IEV	   1	 113	  10	   0	1.004843e+03	  58	  58	6.510210e-01	3.762027e+01	2651	happy	happy_2.png	
IEV	   1	 114	  10	   0	1.011891e+03	  47	  47	7.567921e-01	3.560154e+01	2024	happy	happy_5.png	
IEV	   1	 115	  10	   0	1.018484e+03	  70	  70	6.047021e-01	4.243345e+01	2893	happy	happy_6.png	
IEV	   1	 116	  10	   0	1.025354e+03	  60	  60	6.545497e-01	3.934374e+01	2632	happy	happy_20.png	
IEV	   1	 117	  10	   0	1.031448e+03	  37	  37	7.994834e-01	2.961413e+01	1713	happy	happy_13.png	
IEV	   1	 118	  10	   0	1.037965e+03	  35	   0	7.951732e-01	2.762826e+01	1747	happy	happy_18.png	
IEV	   1	 119	  10	   0	1.045059e+03	  45	   0	7.109825e-01	3.186292e+01	2313	happy	happy_7.png	
IEV	   1	 120	  10	   0	1.051573e+03	  29	  29	8.571887e-01	2.518539e+01	1152	happy	happy_17.png	
IEV	   1	 121	  10	   0	1.058292e+03	  28	  28	8.174106e-01	2.297532e+01	1563	happy	happy_4.png	
IEV	   1	 122	  10	   0	1.064477e+03	  25	  25	8.451927e-01	2.152331e+01	1292	happy	happy_14.png	
IEV	   1	 123	  10	   0	1.071478e+03	  60	   0	6.365503e-01	3.795080e+01	2728	happy	happy_3.png	
IEV	   1	 124	  10	   0	1.078186e+03	  21	  21	8.580632e-01	1.821360e+01	1141	happy	happy_15.png	
IEV	   1	 125	  10	   0	1.084209e+03	  26	  26	8.558177e-01	2.192895e+01	1169	happy	happy_12.png	
IEV	   1	 126	  10	   0	1.091877e+03	  45	   0	7.516951e-01	3.374329e+01	2058	happy	happy_16.png	
CEVR	   1	 127	   9	   0	1.162710e+03	  72	  72	5.413880e-01	3.916555e+01	3908	fear	fear_10.png	
CEVR	   1	 128	   9	   0	1.169913e+03	  73	  73	5.225989e-01	3.804520e+01	3822	fear	fear_16.png	
CEVR	   1	 129	   9	   0	1.176998e+03	  89	   0	3.915936e-01	3.504203e+01	2993	fear	fear_2.png	
CEVR	   1	 130	   9	   0	1.184073e+03	  95	   0	3.877246e-01	  37	2960	fear	fear_15.png	
CEVR	   1	 131	   9	   0	1.190456e+03	 128	   0	2.992144e-01	3.819686e+01	1972	fear	fear_21.png	
CEVR	   1	 132	   9	   0	1.197774e+03	 122	   0	3.047059e-01	3.730471e+01	2050	fear	fear_5.png	
CEVR	   1	 133	   9	   0	1.205525e+03	  71	   0	5.420678e-01	3.862620e+01	3911	fear	fear_11.png	
CEVR	   1	 134	   9	   0	1.212250e+03	 164	   0	2.216707e-01	3.633499e+01	 458	fear	fear_8.png	
CEVR	   1	 135	   9	   0	1.218948e+03	 155	 155	2.446165e-01	3.797847e+01	1006	fear	fear_6.png	
CEVR	   1	 136	   9	   0	1.225457e+03	 150	 150	2.459639e-01	3.700000e+01	1035	fear	fear_18.png	
CEVR	   1	 137	   9	   0	1.232168e+03	 156	   0	2.455907e-01	3.822795e+01	1027	fear	fear_13.png	
CEVR	   1	 138	   9	   0	1.237925e+03	 152	   0	2.435584e-01	  37	 983	fear	fear_1.png	
CEVR	   1	 139	   9	   0	1.244738e+03	 147	   0	2.457772e-01	3.601689e+01	1031	fear	fear_3.png	
CEVR	   1	 140	   9	   0	1.250957e+03	 145	 145	2.461041e-01	3.576948e+01	1038	fear	fear_20.png	
CEVR	   1	 141	   9	   0	1.256688e+03	 149	 149	2.479418e-01	3.700000e+01	1077	fear	fear_17.png	
CEVR	   1	 142	   9	   0	1.263793e+03	 149	   0	2.529297e-01	3.775879e+01	1180	fear	fear_19.png	
CEVR	   1	 143	   9	   0	1.269900e+03	 153	 153	2.445703e-01	3.748914e+01	1005	fear	fear_12.png	
CEVR	   1	 144	   9	   0	1.276666e+03	 156	   0	2.407958e-01	3.748159e+01	 922	fear	fear_7.png	
CEVR	   1	 145	   9	   0	1.282418e+03	 160	   0	2.392389e-01	3.819619e+01	 887	fear	fear_9.png	
CEVR	   1	 146	   9	   0	1.288758e+03	 152	   0	2.480843e-01	3.774425e+01	1080	fear	fear_4.png	
CEVR	   1	 147	   9	   0	1.294478e+03	 165	   0	2.223176e-01	3.677768e+01	 475	fear	fear_14.png	
CEVR	   1	 148	   9	   0	1.301633e+03	 143	 143	2.518475e-01	3.599261e+01	1158	fear	fear_21.png	
