#Subj:	11059
#Run:	1
#Age:	21
#Gender:	female
#15-Apr-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
CEVR	   1	 141	   9	   0	1.632371e+03	  75	  75	4.785661e-01	3.604287e+01	3594	fear	fear_17.png	
CEVR	   1	 142	   9	   0	1.640669e+03	  73	  73	4.922083e-01	3.601558e+01	3669	fear	fear_19.png	
CEVR	   1	 143	   9	   0	1.647196e+03	 128	   0	2.954597e-01	3.788638e+01	1917	fear	fear_12.png	
CEVR	   1	 144	   9	   0	1.654654e+03	 116	   0	3.309481e-01	3.832379e+01	2387	fear	fear_7.png	
CEVR	   1	 145	   9	   0	1.660435e+03	 154	   0	2.455442e-01	3.773663e+01	1026	fear	fear_9.png	
CEVR	   1	 146	   9	   0	1.668012e+03	 125	   0	3.034208e-01	3.791026e+01	2032	fear	fear_4.png	
CEVR	   1	 147	   9	   0	1.673736e+03	 164	 164	2.235843e-01	3.677642e+01	 508	fear	fear_14.png	
CEVR	   1	 148	   9	   0	1.680520e+03	 171	   0	2.197522e-01	3.765926e+01	 407	fear	fear_21.png	
CEVR	   1	 149	   9	   0	1.686954e+03	 151	   0	2.411097e-01	3.651778e+01	 929	fear	fear_7.png	
CEVR	   1	 150	   9	   0	1.694841e+03	 120	   0	3.049211e-01	3.669508e+01	2053	fear	fear_18.png	
CEVR	   1	 151	   9	   0	1.702129e+03	  96	  96	3.966309e-01	3.818989e+01	3035	fear	fear_3.png	
CEVR	   1	 152	   9	   0	1.709844e+03	  90	   0	4.315228e-01	3.872609e+01	3299	fear	fear_19.png	
CEVR	   1	 153	   9	   0	1.716624e+03	  94	   0	3.945765e-01	  37	3018	fear	fear_12.png	
CEVR	   1	 154	   9	   0	1.722917e+03	 151	 151	2.469489e-01	3.724695e+01	1056	fear	fear_16.png	
CEVR	   1	 155	   9	   0	1.729033e+03	 123	   0	2.926554e-01	3.612203e+01	1875	fear	fear_2.png	
CEVR	   1	 156	   9	   0	1.735409e+03	 119	   0	3.172464e-01	3.763449e+01	2218	fear	fear_15.png	
CEVR	   1	 157	   9	   0	1.742784e+03	 114	 114	3.347983e-01	3.800440e+01	2432	fear	fear_1.png	
CEVR	   1	 158	   9	   0	1.750837e+03	  90	  90	4.118957e-01	3.700000e+01	3156	fear	fear_13.png	
CEVR	   1	 159	   9	   0	1.757543e+03	 128	 128	2.795165e-01	3.588193e+01	1667	fear	fear_6.png	
CEVR	   1	 160	   9	   0	1.764431e+03	 153	   0	2.451723e-01	3.749034e+01	1018	fear	fear_11.png	
CEVR	   1	 161	   9	   0	1.770726e+03	 119	   0	3.044194e-01	3.608674e+01	2046	fear	fear_17.png	
CEVR	   1	 162	   9	   0	1.778412e+03	  84	  84	4.218241e-01	3.531270e+01	3230	fear	fear_9.png	
CEVR	   1	 163	   9	   0	1.784704e+03	 160	   0	2.371361e-01	3.794854e+01	 839	fear	fear_8.png	
CEVR	   1	 164	   9	   0	1.791998e+03	 149	   0	2.556762e-01	3.802270e+01	1235	fear	fear_10.png	
CEVR	   1	 165	   9	   0	1.798918e+03	 121	   0	3.070903e-01	3.730709e+01	2083	fear	fear_20.png	
