#Subj:	11027
#Run:	1
#Age:	15
#Gender:	male
#16-Apr-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
IEV	   1	 108	  10	   0	1.070927e+03	 110	   0	4.504000e-01	4.972730e+01	3646	happy	happy_8.png	
IEV	   1	 109	  10	   0	1.077598e+03	 109	 109	4.449672e-01	4.862526e+01	3672	happy	happy_1.png	
IEV	   1	 110	  10	   0	1.085455e+03	 112	 112	4.562518e-01	5.129820e+01	3618	happy	happy_9.png	
IEV	   1	 111	  10	   0	1.092591e+03	 112	   0	4.593868e-01	5.163259e+01	3603	happy	happy_11.png	
IEV	   1	 112	  10	   0	1.100545e+03	 108	   0	4.593868e-01	4.979504e+01	3603	happy	happy_19.png	
IEV	   1	 113	  10	   0	1.106739e+03	  19	  19	8.738625e-01	1.688497e+01	 915	happy	happy_2.png	
IEV	   1	 114	  10	   0	1.114576e+03	 112	   0	4.629396e-01	5.195623e+01	3586	happy	happy_5.png	
IEV	   1	 115	  10	   0	1.121605e+03	 122	 122	4.215954e-01	5.135017e+01	3784	happy	happy_6.png	
IEV	   1	 116	  10	   0	1.129029e+03	 115	   0	4.412070e-01	5.056082e+01	3690	happy	happy_20.png	
IEV	   1	 117	  10	   0	1.136098e+03	 112	 112	4.535348e-01	5.095221e+01	3631	happy	happy_13.png	
IEV	   1	 118	  10	   0	1.143553e+03	 109	   0	4.556248e-01	4.950058e+01	3621	happy	happy_18.png	
IEV	   1	 119	  10	   0	1.151344e+03	 111	   0	4.378656e-01	4.850867e+01	3706	happy	happy_7.png	
IEV	   1	 120	  10	   0	1.159063e+03	 110	   0	4.671189e-01	5.132780e+01	3566	happy	happy_17.png	
IEV	   1	 121	  10	   0	1.165444e+03	  18	  18	8.764644e-01	1.561758e+01	 871	happy	happy_4.png	
IEV	   1	 122	  10	   0	1.172728e+03	  97	   0	4.904944e-01	4.742667e+01	3454	happy	happy_14.png	
IEV	   1	 123	  10	   0	1.178601e+03	  14	  14	8.944232e-01	1.249547e+01	 434	happy	happy_3.png	
IEV	   1	 124	  10	   0	1.185760e+03	  38	  38	7.557494e-01	2.888146e+01	2031	happy	happy_15.png	
IEV	   1	 125	  10	   0	1.192595e+03	  66	   0	6.268228e-01	4.110221e+01	2779	happy	happy_12.png	
IEV	   1	 126	  10	   0	1.200767e+03	  79	   0	5.732939e-01	4.536813e+01	3051	happy	happy_16.png	
CEVR	   1	 127	   9	   0	1.270750e+03	 183	   0	2.061445e-01	3.782458e+01	  18	fear	fear_10.png	
CEVR	   1	 128	   9	   0	1.276364e+03	 161	 161	2.333754e-01	3.746675e+01	 751	fear	fear_16.png	
CEVR	   1	 129	   9	   0	1.282236e+03	 156	   0	2.292035e-01	3.585398e+01	 650	fear	fear_2.png	
CEVR	   1	 130	   9	   0	1.288028e+03	 168	   0	2.207637e-01	  37	 434	fear	fear_15.png	
CEVR	   1	 131	   9	   0	1.294001e+03	 148	   0	2.574041e-01	3.802962e+01	1269	fear	fear_21.png	
CEVR	   1	 132	   9	   0	1.301057e+03	 134	   0	2.776587e-01	3.727766e+01	1636	fear	fear_5.png	
