#Subj:	10997
#Run:	1
#Age:	15
#Gender:	female
#10-May-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
CEVR	1	152	9	0	1.266310e+03	102	0	3.626435e-01	3.700000e+01	2729	fear	fear_19.png
CEVR	1	153	9	0	1.271903e+03	162	0	2.310849e-01	3.746217e+01	696	fear	fear_12.png
CEVR	1	154	9	0	1.278654e+03	121	0	3.020056e-01	3.639599e+01	2012	fear	fear_16.png
CEVR	1	155	9	0	1.284330e+03	145	0	2.471374e-01	3.576431e+01	1060	fear	fear_2.png
CEVR	1	156	9	0	1.291115e+03	89	89	4.017996e-01	3.579460e+01	3077	fear	fear_15.png
CEVR	1	157	9	0	1.298679e+03	92	92	3.968740e-01	3.660313e+01	3037	fear	fear_1.png
CEVR	1	158	9	0	1.306693e+03	90	90	4.092920e-01	3.700000e+01	3136	fear	fear_13.png
CEVR	1	159	9	0	1.313014e+03	158	0	2.421013e-01	3.821051e+01	951	fear	fear_6.png
CEVR	1	160	9	0	1.320970e+03	84	0	4.203181e-01	3.531873e+01	3219	fear	fear_11.png
CEVR	1	161	9	0	1.327232e+03	120	0	3.034208e-01	3.639316e+01	2032	fear	fear_17.png
CEVR	1	162	9	0	1.333812e+03	149	0	2.475153e-01	37	1068	fear	fear_9.png
CEVR	1	163	9	0	1.341094e+03	97	0	3.774410e-01	3.662256e+01	2869	fear	fear_8.png
CEVR	1	164	9	0	1.348311e+03	145	0	2.509204e-01	3.649816e+01	1139	fear	fear_10.png
CEVR	1	165	9	0	1.354510e+03	162	0	2.314153e-01	3.746283e+01	704	fear	fear_20.png
CEVR	1	166	9	0	1.361597e+03	94	0	4.016749e-01	3.780335e+01	3076	fear	fear_14.png
CEVR	1	167	9	0	1.368994e+03	62	0	5.679825e-01	3.529605e+01	4020	fear	fear_4.png
CEVR	1	168	9	0	1.376211e+03	164	164	2.321621e-01	3.816081e+01	722	fear	fear_5.png
DEV	1	169	8	0	1.448593e+03	79	0	2.954798e-01	2.338246e+01	3807	scram	scram_13.png
DEV	1	170	8	0	1.453713e+03	74	74	8.052379e-01	5.919155e+01	344	scram	scram_11.png
DEV	1	171	8	0	1.460305e+03	66	66	8.210227e-01	5.412709e+01	285	scram	scram_9.png
DEV	1	172	8	0	1.466815e+03	74	0	6.631369e-01	4.901520e+01	922	scram	scram_16.png
DEV	1	173	8	0	1.473022e+03	66	0	8.121679e-01	5.381096e+01	318	scram	scram_3.png
DEV	1	174	8	0	1.479117e+03	76	76	6.263717e-01	4.754493e+01	1091	scram	scram_10.png
DEV	1	175	8	0	1.485302e+03	72	72	6.301781e-01	4.524948e+01	1073	scram	scram_20.png
DEV	1	176	8	0	1.491505e+03	74	74	6.667358e-01	4.921511e+01	906	scram	scram_4.png
DEV	1	177	8	0	1.498400e+03	75	75	6.701280e-01	5.007276e+01	891	scram	scram_17.png
DEV	1	178	8	0	1.504727e+03	73	73	6.562218e-01	4.797209e+01	953	scram	scram_8.png
DEV	1	179	8	0	1.511993e+03	73	73	6.389460e-01	4.636852e+01	1032	scram	scram_19.png
DEV	1	180	8	0	1.518906e+03	76	76	6.194618e-01	4.713353e+01	1124	scram	scram_21.png
DEV	1	181	8	0	1.525449e+03	82	0	4.710191e-01	3.859329e+01	1980	scram	scram_15.png
DEV	1	182	8	0	1.531337e+03	77	77	6.297538e-01	4.837489e+01	1075	scram	scram_1.png
DEV	1	183	8	0	1.536956e+03	70	70	8.076321e-01	5.687471e+01	335	scram	scram_12.png
DEV	1	184	8	0	1.543017e+03	78	0	6.419710e-01	5.038777e+01	1018	scram	scram_7.png
DEV	1	185	8	0	1.549830e+03	72	72	8.110991e-01	5.863854e+01	322	scram	scram_14.png
DEV	1	186	8	0	1.555316e+03	73	73	7.230929e-01	5.292781e+01	666	scram	scram_2.png
DEV	1	187	8	0	1.560991e+03	71	71	7.277395e-01	5.171051e+01	647	scram	scram_18.png
DEV	1	188	8	0	1.566745e+03	69	69	7.381038e-01	5.073695e+01	605	scram	scram_5.png
DEV	1	189	8	0	1.573032e+03	70	70	7.725169e-01	5.379734e+01	469	scram	scram_6.png
DEV	1	190	8	0	1.578710e+03	71	71	7.769073e-01	5.554308e+01	452	scram	scram_8.png
DEV	1	191	8	0	1.584325e+03	71	71	8.113662e-01	5.783855e+01	321	scram	scram_7.png
DEV	1	192	8	0	1.590296e+03	71	71	7.807971e-01	5.571884e+01	437	scram	scram_15.png
DEV	1	193	8	0	1.596150e+03	66	66	7.899303e-01	5.217397e+01	402	scram	scram_16.png
DEV	1	194	8	0	1.602462e+03	69	69	8.121679e-01	5.624746e+01	318	scram	scram_2.png
DEV	1	195	8	0	1.608417e+03	69	0	7.891444e-01	5.451094e+01	405	scram	scram_18.png
DEV	1	196	8	0	1.614575e+03	76	0	6.439240e-01	4.921939e+01	1009	scram	scram_3.png
DEV	1	197	8	0	1.621638e+03	84	0	2.945482e-01	2.478931e+01	3819	scram	scram_6.png
DEV	1	198	8	0	1.627316e+03	64	64	8.323856e-01	5.368110e+01	243	scram	scram_20.png
DEV	1	199	8	0	1.634298e+03	74	74	7.761311e-01	5.706004e+01	455	scram	scram_13.png
DEV	1	200	8	0	1.640625e+03	67	67	7.531280e-01	5.066210e+01	545	scram	scram_9.png
DEV	1	201	8	0	1.646214e+03	68	68	7.740643e-01	5.231713e+01	463	scram	scram_5.png
DEV	1	202	8	0	1.652737e+03	68	68	8.177952e-01	5.564893e+01	297	scram	scram_11.png
DEV	1	203	8	0	1.658755e+03	69	0	8.094976e-01	5.614166e+01	328	scram	scram_19.png
DEV	1	204	8	0	1.665705e+03	74	0	6.520212e-01	4.839155e+01	972	scram	scram_4.png
DEV	1	205	8	0	1.673075e+03	80	0	4.641014e-01	3.718407e+01	2030	scram	scram_1.png
DEV	1	206	8	0	1.679359e+03	71	71	6.776531e-01	4.778239e+01	858	scram	scram_14.png
DEV	1	207	8	0	1.686007e+03	71	71	6.948348e-01	4.935062e+01	784	scram	scram_10.png
DEV	1	208	8	0	1.691972e+03	72	72	7.854842e-01	5.671346e+01	419	scram	scram_21.png
DEV	1	209	8	0	1.697805e+03	68	68	8.028487e-01	5.426775e+01	353	scram	scram_12.png
DEV	1	210	8	0	1.704206e+03	73	0	7.671202e-01	5.585946e+01	490	scram	scram_17.png
CEVR	1	211	7	0	1.773472e+03	151	0	2.416045e-01	3.651679e+01	940	happy	happy_21.png
CEVR	1	212	7	0	1.778938e+03	170	170	2.201632e-01	3.744033e+01	418	happy	happy_16.png
CEVR	1	213	7	0	1.784878e+03	171	0	2.181971e-01	3.721820e+01	365	happy	happy_9.png
CEVR	1	214	7	0	1.791053e+03	126	126	3.037767e-01	3.821511e+01	2037	happy	happy_10.png
CEVR	1	215	7	0	1.798787e+03	96	0	3.870293e-01	3.700000e+01	2954	happy	happy_8.png
CEVR	1	216	7	0	1.805008e+03	165	0	2.238548e-01	3.700000e+01	515	happy	happy_7.png
CEVR	1	217	7	0	1.811295e+03	165	0	2.213297e-01	3.655734e+01	449	happy	happy_13.png
CEVR	1	218	7	0	1.817471e+03	162	162	2.287178e-01	3.700000e+01	638	happy	happy_14.png
CEVR	1	219	7	0	1.823574e+03	163	0	2.228916e-01	3.633133e+01	490	happy	happy_17.png
CEVR	1	220	7	0	1.830890e+03	148	148	2.498071e-01	3.700000e+01	1116	happy	happy_20.png
CEVR	1	221	7	0	1.836450e+03	155	0	2.355830e-01	3.652883e+01	803	happy	happy_6.png
